hour_index,datetime, global_horizontal_irradiance , direct_normal_irradiance , diffuse_horizontal_irradiance , dry_bulb_temperature , windspeed , albedo , solar_altitude_angle , solar_azimuth_angle , solar_incident_angle , horizon_elevation_angle , tracker_roll_angle , adjusted_ghi , poa_direct_irradiance , poa_diffuse_irradiance , poa_reflected_irradiance , shaded_direct_irradiance , shaded_diffuse_irradiance , shaded_reflected_irradiance , effective_direct_irradiance , effective_diffuse_irradiance , effective_reflected_irradiance , soiled_irradiance , total_irradiance , nameplate_power , avg_cell_temp , module_irradiance_derated_power , module_mpp_power , module_power , optimizer_input_power , optimizer_output_power , optimal_dc_power , optimal_dc_voltage , inverter_overpower_loss , inverter_underpower_loss , inverter_overvoltage_loss , inverter_undervoltage_loss , actual_dc_power , actual_dc_voltage ,ac_power ,pv_kw 
3511,5/27/2025 6:00,244,,139.28,8.48,3.47,0.2,23.02,85.99,66.98, -   ,,244,103.13,139.2,0.37,103.13,139.2,0.03,94.89,132.92,0.01,223.27,223.25,"187,416.31",14.05,"183,587.02","190,583.81","184,704.40", -   , -   ,"184,366.86",475.21, -   , -   , -   , -   ,"184,366.86",475.21,"179,728.25",178.83
3512,5/27/2025 7:00,326.38,,250.97,9.51,3.5,0.2,31.1,98.8,58.92, -   ,,326.38,74.27,248.74,0.5,74.27,248.74,0.04,70.68,237.53,0.01,302.06,302.05,"253,560.14",17.02,"250,696.56","257,701.05","248,373.62", -   , -   ,"247,793.62",474.78, -   , -   , -   , -   ,"247,793.62",474.78,"241,525.88",240.318
3513,5/27/2025 8:00,456,,218.65,10.65,3.61,0.2,38.89,112.99,51.26, -   ,,456,233.74,220.28,0.69,233.74,220.28,0.06,226.53,210.35,0.02,428.16,428.24,"359,491.00",21.22,"358,449.22","362,895.25","351,649.06", -   , -   ,"350,452.84",468.55, -   , -   , -   , -   ,"350,452.84",468.55,"341,176.47",339.471
3514,5/27/2025 9:00,557.13,,281.27,11.8,4.28,0.2,45.82,129.46,44.61, -   ,,557.13,271.68,280.9,0.85,271.68,280.9,0.07,266.02,268.23,0.02,523.59,523.59,"439,525.80",24.17,"439,799.97","440,894.78","426,757.22", -   , -   ,"424,998.72",464.96, -   , -   , -   , -   ,"424,998.72",464.96,"413,368.20",411.301
3515,5/27/2025 10:00,654.32,,266.43,12.9,4.38,0.2,51.12,149.03,39.74, -   ,,654.32,381.99,268.34,0.99,381.99,268.34,0.09,376.18,256.24,0.03,619.79,619.8,"520,272.94",27.45,"521,646.34","516,989.60","500,431.00", -   , -   ,"497,971.25",459.39, -   , -   , -   , -   ,"497,971.25",459.39,"483,800.00",481.381
3516,5/27/2025 11:00,659.25,,293.55,13.85,4.37,0.2,53.86,171.62,37.31, -   ,,659.25,360.14,295.25,1,360.14,295.25,0.09,355.51,281.93,0.03,624.72,624.72,"524,414.80",28.53,"525,857.80","519,245.84","501,900.25", -   , -   ,"499,416.34",458.12, -   , -   , -   , -   ,"499,416.34",458.12,"485,172.60",482.747
3517,5/27/2025 12:00,641.78,,282.12,14.58,5.33,0.2,53.38,195.26,37.67, -   ,,641.78,354.2,283.95,0.98,354.2,283.95,0.08,349.51,271.15,0.03,608.27,608.32,"510,634.40",28.01,"511,909.06","506,390.00","490,222.88", -   , -   ,"487,866.22",458.49, -   , -   , -   , -   ,"487,866.22",458.49,"474,023.30",471.653
3518,5/27/2025 13:00,628.13,,253.52,15.13,6.08,0.2,49.8,217.08,40.8, -   ,,628.13,368.93,255.5,0.95,368.93,255.5,0.08,362.85,243.98,0.03,594.72,594.72,"499,220.50",27.63,"500,320.06","495,481.84","479,664.34", -   , -   ,"477,394.88",459.03, -   , -   , -   , -   ,"477,394.88",459.03,"463,907.28",461.588
3519,5/27/2025 14:00,586.92,,222.68,15.48,6.55,0.2,43.94,235.7,46.29, -   ,,586.92,358.7,224.64,0.89,358.7,224.64,0.08,350.39,214.51,0.02,553.62,553.61,"464,702.84",26.77,"465,297.00","462,014.47","447,660.60", -   , -   ,"445,666.97",459.92, -   , -   , -   , -   ,"445,666.97",459.92,"433,235.60",431.069
3520,5/27/2025 15:00,505.45,,162.9,15.62,6.11,0.2,36.7,251.41,53.34, -   ,,505.45,337.35,165.91,0.77,337.35,165.91,0.07,325.56,158.43,0.02,474.33,474.49,"398,280.16",25.58,"397,837.22","396,413.06","382,924.97", -   , -   ,"381,442.90",461.71, -   , -   , -   , -   ,"381,442.90",461.71,"371,060.10",369.205
3521,5/27/2025 16:00,459.48,,66.02,15.62,5.34,0.2,28.79,265.11,61.21, -   ,,459.48,387.49,68.57,0.7,387.49,68.57,0.06,366.01,65.48,0.02,422.88,422.9,"354,960.75",24.94,"353,785.06","352,620.44","340,598.80", -   , -   ,"339,353.40",461.31, -   , -   , -   , -   ,"339,353.40",461.31,"330,169.50",328.519
3522,5/27/2025 17:00,351,,66.05,15.34,3.63,0.2,20.71,277.67,69.3, -   ,,351,280.62,68.39,0.53,280.62,68.39,0.05,254.36,65.31,0.01,313.29,313.15,"262,835.94",23.06,"260,299.58","260,576.88","252,011.84", -   , -   ,"251,259.19",460.7, -   , -   , -   , -   ,"251,259.19",460.7,"244,591.72",243.369
3523,5/27/2025 18:00,189.85,,41.33,14.68,2.55,0.2,12.86,289.74,77.17, -   ,,189.85,146.26,42.96,0.29,146.26,42.96,0.02,120.21,41.02,0.01,158.01,158.01,"132,611.16",18.87,"128,994.15","130,781.31","126,102.56", -   , -   ,"125,861.45",463.06, -   , -   , -   , -   ,"125,861.45",463.06,"122,336.99",121.725
3524,5/27/2025 19:00,69.45,,31.57,13.79,2.52,0.2,5.58,301.81,83.15, -   ,,69.45,46.13,34.12,0.11,5.21,34.12,0.01,4.37,32.58,0,36.21,36.2,"30,380.62",14.75,"26,720.56","27,731.91","25,832.67", -   , -   ,"25,824.29",443.08, -   , -   , -   , -   ,"25,824.29",443.08,"24,656.01",24.533
3525,5/27/2025 20:00,1.05,,1.05,12.8,2.76,0.2,-0.79,314.25,87.04, -   ,,1.05, -   ,1.06,0, -   ,1.06, -   , -   ,1.01, -   ,0.99,0.99,834.29,12.82,104.18,102.97,102.71, -   , -   ,102.7,106.76, -   , -   , -   ,17.68,85.02,150,81.2,0.081
3526,5/27/2025 21:00, -   ,, -   ,11.71,2.75,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3527,5/27/2025 22:00, -   ,, -   ,10.59,2.37,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3528,5/27/2025 23:00, -   ,, -   ,9.52,1.96,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3529,5/28/2025 0:00, -   ,, -   ,8.8,2.83,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3530,5/28/2025 1:00, -   ,, -   ,8.09,2.43,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3531,5/28/2025 2:00, -   ,, -   ,7.46,1.9,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3532,5/28/2025 3:00,2.18,,2.18,7.43,1.5,0.2,1,49.41,85.52, -   ,,2.18, -   ,2.15,0, -   ,2.15,0, -   ,2.05,0,2.01,2.01,"1,687.90",7.49,425.57,418.47,417.36, -   , -   ,417.35,216.42, -   , -   , -   , -   ,417.35,216.42,397.93,0.396
3533,5/28/2025 4:00,54.75,,42.75,7.96,1.79,0.2,7.68,61.71,81.64, -   ,,54.75,12.92,43.5,0.08,12.92,43.5,0.01,11.32,41.54,0,51.81,51.84,"43,520.60",9.4,"39,417.60","41,727.55","40,236.08", -   , -   ,"40,217.95",463.19, -   , -   , -   , -   ,"40,217.95",463.19,"38,517.85",38.325
3534,5/28/2025 5:00,146.65,,80.38,8.8,2.83,0.2,15.17,73.72,74.84, -   ,,146.65,65.26,80.42,0.22,65.26,80.42,0.02,55.86,76.79,0.01,130.01,129.96,"109,103.20",12.18,"104,643.20","109,367.86","105,768.57", -   , -   ,"105,645.56",471.77, -   , -   , -   , -   ,"105,645.56",471.77,"102,556.09",102.043
3535,5/28/2025 6:00,237.28,,176.92,9.73,3.85,0.2,23.13,85.86,66.87, -   ,,237.28,59.45,175.35,0.36,59.45,175.35,0.03,54.74,167.45,0.01,217.75,217.86,"182,885.30",15.02,"178,952.48","185,276.48","178,989.75", -   , -   ,"178,683.25",474.16, -   , -   , -   , -   ,"178,683.25",474.16,"174,199.75",173.329
3536,5/28/2025 7:00,312.83,,212.13,10.62,2.98,0.2,31.22,98.67,58.8, -   ,,312.83,99.17,210.44,0.48,99.17,210.44,0.04,94.41,200.95,0.01,289.47,289.5,"243,023.58",18.07,"239,988.58","245,780.75","237,806.92", -   , -   ,"237,262.45",471.03, -   , -   , -   , -   ,"237,262.45",471.03,"231,236.60",230.08
3537,5/28/2025 8:00,360.7,,259.12,11.41,2.76,0.2,39.01,112.85,51.13, -   ,,360.7,100.04,257.13,0.55,100.04,257.13,0.05,96.97,245.54,0.01,335.68,335.79,"281,877.34",20.18,"279,492.75","284,177.90","274,720.22", -   , -   ,"274,003.50",469.76, -   , -   , -   , -   ,"274,003.50",469.76,"266,966.84",265.632
3538,5/28/2025 9:00,468.13,,286.35,12.24,2.64,0.2,45.95,129.32,44.48, -   ,,468.13,179.02,285.93,0.71,179.02,285.93,0.06,175.33,273.04,0.02,439.42,439.34,"368,800.38",23.81,"367,933.28","369,350.34","357,315.28", -   , -   ,"356,080.12",464.83, -   , -   , -   , -   ,"356,080.12",464.83,"346,613.97",344.881
3539,5/28/2025 10:00,543.4,,301.68,13.15,3.14,0.2,51.26,148.91,39.59, -   ,,543.4,238.04,301.32,0.83,238.04,301.32,0.07,234.45,287.74,0.02,511.77,511.79,"429,614.88",26.19,"429,757.28","427,852.53","413,570.53", -   , -   ,"411,912.47",461.62, -   , -   , -   , -   ,"411,912.47",461.62,"400,649.70",398.646
3540,5/28/2025 11:00,519.82,,331.35,13.86,2.79,0.2,54.02,171.55,37.16, -   ,,519.82,185.6,330.8,0.79,185.6,330.8,0.07,183.24,315.89,0.02,489.16,489.16,"410,615.28",26.61,"410,460.28","408,082.10","395,018.53", -   , -   ,"393,493.97",460.53, -   , -   , -   , -   ,"393,493.97",460.53,"382,802.70",380.889
3541,5/28/2025 12:00,511.38,,371.83,14.35,2.22,0.2,53.54,195.25,37.51, -   ,,511.38,137.43,369.04,0.78,137.43,369.04,0.07,135.63,352.4,0.02,478.29,478.3,"401,495.00",27.3,"401,188.47","397,862.10","384,231.22", -   , -   ,"382,779.30",459.49, -   , -   , -   , -   ,"382,779.30",459.49,"372,407.34",370.545
3542,5/28/2025 13:00,443.58,,341.48,14.6,1.85,0.2,49.96,217.13,40.65, -   ,,443.58,100.55,338.92,0.67,100.55,338.92,0.06,98.91,323.64,0.02,414.12,414.12,"347,614.84",26.09,"346,383.72","344,971.60","333,978.53", -   , -   ,"332,888.20",460.42, -   , -   , -   , -   ,"332,888.20",460.42,"324,058.75",322.439
3543,5/28/2025 14:00,398.58,,289.02,14.71,2.26,0.2,44.1,235.77,46.13, -   ,,398.58,107.9,286.87,0.61,107.9,286.87,0.05,105.42,273.93,0.02,371.78,371.74,"312,043.53",24.75,"310,185.56","310,365.00","299,607.12", -   , -   ,"298,729.56",462.55, -   , -   , -   , -   ,"298,729.56",462.55,"290,912.88",289.458
3544,5/28/2025 15:00,452.03,,223.28,14.85,2.05,0.2,36.85,251.49,53.19, -   ,,452.03,225.27,223.08,0.69,225.27,223.08,0.06,217.47,213.02,0.02,421.89,421.92,"354,157.75",26.41,"353,023.12","350,833.28","340,102.90", -   , -   ,"338,935.28",458.93, -   , -   , -   , -   ,"338,935.28",458.93,"329,848.16",328.199
3545,5/28/2025 16:00,393.13,,127.7,14.86,1.89,0.2,28.94,265.19,61.06, -   ,,393.13,261.4,130.4,0.6,261.4,130.4,0.05,247.04,124.52,0.02,364.14,364.37,"305,840.16",24.95,"303,891.20","303,028.94","293,352.44", -   , -   ,"292,445.70",460.09, -   , -   , -   , -   ,"292,445.70",460.09,"284,697.90",283.274
3546,5/28/2025 17:00,278.57,,87.92,14.61,1.16,0.2,20.86,277.74,69.15, -   ,,278.57,187.75,90.09,0.42,187.75,90.09,0.04,170.37,86.03,0.01,251.28,251.25,"210,882.52",21.91,"207,517.72","208,910.95","202,062.55", -   , -   ,"201,598.25",461.94, -   , -   , -   , -   ,"201,598.25",461.94,"196,186.64",195.206
3547,5/28/2025 18:00,183.85,,50.35,14.1,0.63,0.2,13.01,289.8,77.02, -   ,,183.85,131.47,51.81,0.28,131.47,51.81,0.02,108.39,49.48,0.01,154.72,154.82,"129,939.91",18.77,"126,160.56","127,987.09","123,908.91", -   , -   ,"123,685.63",461.75, -   , -   , -   , -   ,"123,685.63",461.75,"120,182.17",119.581
3548,5/28/2025 19:00,64.8,,35.1,13.37,0.31,0.2,5.73,301.86,83.08, -   ,,64.8,35.57,37.5,0.1,5.27,37.5,0.01,4.43,35.81,0,39.43,39.46,"33,120.84",14.58,"29,337.30","30,471.61","28,369.58", -   , -   ,"28,360.33",443.23, -   , -   , -   , -   ,"28,360.33",443.23,"27,076.87",26.942
3549,5/28/2025 20:00,1.63,,1.63,12.54,0.13,0.2,-0.63,314.29,86.96, -   ,,1.63, -   ,1.64,0, -   ,1.64, -   , -   ,1.57, -   ,1.54,1.54,"1,291.56",12.59,249.09,246.13,245.49, -   , -   ,245.49,164.91, -   , -   , -   , -   ,245.49,164.91,234.35,0.233
3550,5/28/2025 21:00, -   ,, -   ,11.68,0.09,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3551,5/28/2025 22:00, -   ,, -   ,10.76,0.05,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3552,5/28/2025 23:00, -   ,, -   ,9.91,0.35,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3553,5/29/2025 0:00, -   ,, -   ,9.44,0.87,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3554,5/29/2025 1:00, -   ,, -   ,9.02,0.73,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3555,5/29/2025 2:00, -   ,, -   ,8.66,0.63,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3556,5/29/2025 3:00,3.42,,3.42,8.71,0.71,0.2,1.13,49.32,85.46, -   ,,3.42, -   ,3.36,0.01, -   ,3.36,0, -   ,3.21,0,3.14,3.14,"2,637.13",8.81,"1,023.10","1,014.50","1,003.52", -   , -   ,"1,003.50",344.03, -   , -   , -   , -   ,"1,003.50",344.03,953.93,0.949
3557,5/29/2025 4:00,56.07,,44.15,9.23,0.86,0.2,7.8,61.6,81.58, -   ,,56.07,12.72,44.25,0.09,12.72,44.25,0.01,11.16,42.26,0,52.35,52.38,"43,974.59",10.78,"39,829.19","41,968.48","40,590.57", -   , -   ,"40,572.50",459.85, -   , -   , -   , -   ,"40,572.50",459.85,"38,839.66",38.646
3558,5/29/2025 5:00,114,,90.13,9.83,0.87,0.2,15.28,73.61,74.73, -   ,,114,23.5,89.41,0.17,23.5,89.41,0.01,20.15,85.38,0,103.43,103.41,"86,813.58",12.9,"82,163.26","85,832.71","82,897.02", -   , -   ,"82,827.76",467.73, -   , -   , -   , -   ,"82,827.76",467.73,"79,988.14",79.588
3559,5/29/2025 6:00,169.57,,157.95,10.41,1.2,0.2,23.24,85.74,66.76, -   ,,169.57,11.44,160.67,0.26,11.44,160.67,0.02,10.54,153.42,0.01,160.69,160.7,"134,901.11",15.07,"130,378.74","135,124.39","130,774.95", -   , -   ,"130,613.56",470.01, -   , -   , -   , -   ,"130,613.56",470.01,"127,180.06",126.544
3560,5/29/2025 7:00,250.45,,224.88,11.04,1.12,0.2,31.33,98.53,58.69, -   ,,250.45,25.18,229.49,0.38,25.18,229.49,0.03,23.98,219.15,0.01,238.27,238.28,"200,024.12",17.98,"196,291.55","201,248.39","194,978.06", -   , -   ,"194,617.62",469.58, -   , -   , -   , -   ,"194,617.62",469.58,"189,712.08",188.764
3561,5/29/2025 8:00,306.32,,272.77,11.82,1.61,0.2,39.13,112.71,51.02, -   ,,306.32,33.04,278.51,0.47,33.04,278.51,0.04,32.03,265.95,0.01,292.04,292.06,"245,165.05",20.05,"242,146.61","246,413.19","237,999.17", -   , -   ,"237,460.44",468.66, -   , -   , -   , -   ,"237,460.44",468.66,"231,414.55",230.258
3562,5/29/2025 9:00,348.87,,300.55,12.42,1.74,0.2,46.07,129.18,44.35, -   ,,348.87,47.58,306.66,0.53,47.58,306.66,0.05,46.61,292.83,0.01,332.66,332.67,"279,249.56",21.73,"276,813.94","280,018.56","270,580.66", -   , -   ,"269,881.44",466.88, -   , -   , -   , -   ,"269,881.44",466.88,"262,929.06",261.614
3563,5/29/2025 10:00,407.08,,342.17,13.09,1.91,0.2,51.4,148.79,39.46, -   ,,407.08,63.93,349.82,0.62,63.93,349.82,0.05,62.97,334.05,0.02,389.1,389.1,"326,619.12",23.84,"325,018.70","326,320.25","316,157.60", -   , -   ,"315,191.60",463.55, -   , -   , -   , -   ,"315,191.60",463.55,"306,925.94",305.391
3564,5/29/2025 11:00,461.95,,359.08,13.75,1.69,0.2,54.17,171.48,37.01, -   ,,461.95,101.3,356.48,0.7,101.3,356.48,0.06,100.03,340.41,0.02,431.64,431.64,"362,326.34",25.86,"361,353.94","360,209.88","348,580.70", -   , -   ,"347,401.22",461.59, -   , -   , -   , -   ,"347,401.22",461.59,"338,165.30",336.475
3565,5/29/2025 12:00,473.02,,355.18,14.3,1.8,0.2,53.7,195.24,37.36, -   ,,473.02,116.04,352.61,0.72,116.04,352.61,0.06,114.53,336.71,0.02,442.24,442.24,"371,221.62",26.61,"370,402.90","368,236.90","355,963.47", -   , -   ,"354,717.06",459.88, -   , -   , -   , -   ,"354,717.06",459.88,"345,227.97",343.502
3566,5/29/2025 13:00,405.77,,315.58,14.63,1.54,0.2,50.12,217.17,40.49, -   ,,405.77,88.81,313.34,0.62,88.81,313.34,0.05,87.38,299.21,0.02,378.88,378.86,"318,021.84",25.36,"316,269.06","315,801.80","306,137.47", -   , -   ,"305,223.70",460.7, -   , -   , -   , -   ,"305,223.70",460.7,"297,200.70",295.715
3567,5/29/2025 14:00,381.43,,304.65,14.83,1.95,0.2,44.25,235.83,45.98, -   ,,381.43,75.62,302.31,0.58,75.62,302.31,0.05,73.9,288.68,0.02,355.34,355.34,"298,273.66",24.63,"296,173.10","296,490.00","287,290.66", -   , -   ,"286,481.50",461.51, -   , -   , -   , -   ,"286,481.50",461.51,"278,997.70",277.603
3568,5/29/2025 15:00,333.58,,251.3,14.89,2.33,0.2,37,251.56,53.05, -   ,,333.58,81.03,249.34,0.51,81.03,249.34,0.04,78.25,238.09,0.01,310.03,310.05,"260,255.95",23.22,"257,500.23","259,032.23","250,725.03", -   , -   ,"250,107.25",462.98, -   , -   , -   , -   ,"250,107.25",462.98,"243,651.48",242.433
3569,5/29/2025 16:00,226.73,,204.4,14.71,3.24,0.2,29.08,265.26,60.92, -   ,,226.73,21.99,208.35,0.34,21.99,208.35,0.03,20.8,198.96,0.01,215.37,215.35,"180,772.39",20.16,"176,767.44","179,867.92","173,944.75", -   , -   ,"173,652.10",464.86, -   , -   , -   , -   ,"173,652.10",464.86,"169,237.20",168.391
3570,5/29/2025 17:00,151.2,,142.03,14.33,2.77,0.2,21,277.81,69.01, -   ,,151.2,9.03,139.25,0.23,9.03,139.25,0.02,8.2,132.97,0.01,138.35,138.35,"116,135.16",17.94,"111,484.13","114,394.16","110,587.73", -   , -   ,"110,468.48",462.76, -   , -   , -   , -   ,"110,468.48",462.76,"107,145.12",106.609
3571,5/29/2025 18:00,83.73,,79.88,13.83,2.35,0.2,13.15,289.86,76.88, -   ,,83.73,3.79,78.26,0.13,3.79,78.26,0.01,3.14,74.73,0,76.31,76.31,"64,055.52",15.88,"59,488.11","61,552.08","59,535.89", -   , -   ,"59,500.15",457.05, -   , -   , -   , -   ,"59,500.15",457.05,"57,115.94",56.83
3572,5/29/2025 19:00,29.48,,28.97,13.25,1.81,0.2,5.88,301.91,83.01, -   ,,29.48,0.61,28.44,0.04,0.09,28.44,0,0.08,27.16,0,26.69,26.7,"22,408.89",13.99,"18,956.39","19,760.33","19,077.18", -   , -   ,"19,073.26",439.64, -   , -   , -   , -   ,"19,073.26",439.64,"18,153.78",18.063
3573,5/29/2025 20:00,0.43,,0.43,12.57,2.07,0.2,-0.48,314.32,86.89, -   ,,0.43, -   ,0.44,0, -   ,0.44, -   , -   ,0.42, -   ,0.41,0.41,344.69,12.58,17.85,17.64,17.59, -   , -   ,17.59,44.72, -   , -   , -   ,17.59, -   ,150, -   ,0
3574,5/29/2025 21:00, -   ,, -   ,11.37,3.17,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3575,5/29/2025 22:00, -   ,, -   ,10.04,2.75,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3576,5/29/2025 23:00, -   ,, -   ,8.73,3.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3577,5/30/2025 0:00, -   ,, -   ,7.53,2.56,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3578,5/30/2025 1:00, -   ,, -   ,6.3,2.05,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3579,5/30/2025 2:00, -   ,, -   ,5.22,2.42,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3580,5/30/2025 3:00,4.97,,4.97,5.18,2.36,0.2,1.25,49.22,85.41, -   ,,4.97, -   ,4.87,0.01, -   ,4.87,0, -   ,4.65,0,4.56,4.56,"3,827.02",5.3,"1,966.36","2,013.88","1,968.69", -   , -   ,"1,968.64",397.27, -   , -   , -   , -   ,"1,968.64",397.27,"1,869.31",1.86
3581,5/30/2025 4:00,73.73,,45.73,5.81,1.46,0.2,7.91,61.49,81.53, -   ,,73.73,29.64,47.11,0.11,29.64,47.11,0.01,26.04,44.98,0,69.6,69.56,"58,400.14",7.79,"54,202.52","57,581.67","55,678.09", -   , -   ,"55,640.04",471.25, -   , -   , -   , -   ,"55,640.04",471.25,"53,592.45",53.325
3582,5/30/2025 5:00,156.63,,96.15,6.63,1.34,0.2,15.39,73.49,74.62, -   ,,156.63,59.56,96.08,0.24,59.56,96.08,0.02,51.15,91.75,0.01,140.05,139.94,"117,485.80",10.65,"113,019.66","118,742.69","114,491.36", -   , -   ,"114,354.69",476.39, -   , -   , -   , -   ,"114,354.69",476.39,"111,068.06",110.513
3583,5/30/2025 6:00,264.1,,140.67,7.59,1.56,0.2,23.35,85.62,66.65, -   ,,264.1,121.56,140.58,0.4,121.56,140.58,0.03,112.06,134.25,0.01,241.39,241.34,"202,599.75",14.42,"198,991.72","206,195.00","199,630.62", -   , -   ,"199,236.73",475.13, -   , -   , -   , -   ,"199,236.73",475.13,"194,211.11",193.24
3584,5/30/2025 7:00,372.92,,202.08,8.62,1.58,0.2,31.44,98.4,58.59, -   ,,372.92,168.24,201.83,0.57,168.24,201.83,0.05,160.27,192.73,0.02,345.96,346.08,"290,523.72",18.41,"288,301.06","294,666.78","284,660.62", -   , -   ,"283,877.90",471.91, -   , -   , -   , -   ,"283,877.90",471.91,"276,580.00",275.197
3585,5/30/2025 8:00,471.6,,238.5,9.66,1.39,0.2,39.23,112.57,50.91, -   ,,471.6,229.56,238.26,0.72,229.56,238.26,0.06,222.61,227.51,0.02,441.14,441.29,"370,447.00",22.29,"369,592.47","372,751.38","360,944.06", -   , -   ,"359,676.56",466.7, -   , -   , -   , -   ,"359,676.56",466.7,"350,099.90",348.349
3586,5/30/2025 9:00,547.63,,298.47,10.63,1.2,0.2,46.19,129.04,44.23, -   ,,547.63,245.38,297.94,0.83,245.38,297.94,0.07,240.39,284.5,0.02,514.42,514.49,"431,892.44",25.54,"432,051.72","430,974.20","416,813.75", -   , -   ,"415,121.53",462.85, -   , -   , -   , -   ,"415,121.53",462.85,"403,768.88",401.75
