datetime,temperature_degC,base_load_kW,hvac_heating_kW,hvac_cooling_kW,equipment_kW,shore_power_kW,load_kw,ghi_W_m2,total_load_kWh
10/6/2025 7:00,4.7,511.7739803,130.4,0,334,0,976.1739803,58,976.1739803
10/6/2025 8:00,6.6,511.7739803,115.2,0,334,0,960.9739803,154,960.9739803
10/6/2025 9:00,10.7,511.7739803,82.4,0,334,0,928.1739803,265,928.1739803
10/6/2025 10:00,12.4,511.7739803,68.8,0,334,0,914.5739803,333,914.5739803
10/6/2025 11:00,12,511.7739803,72,0,334,0,917.7739803,331,917.7739803
10/6/2025 12:00,13.1,511.7739803,63.2,0,334,0,908.9739803,266,908.9739803
10/6/2025 13:00,13.2,511.7739803,62.4,0,334,0,908.1739803,181,908.1739803
10/6/2025 14:00,12.5,511.7739803,68,0,334,0,913.7739803,132,913.7739803
10/6/2025 15:00,12.1,511.7739803,71.2,0,334,0,916.9739803,102,916.9739803
10/6/2025 16:00,11.8,511.7739803,73.6,0,334,0,919.3739803,59,919.3739803
10/6/2025 17:00,11,511.7739803,80,0,334,0,925.7739803,17,925.7739803
10/6/2025 18:00,8.9,511.7739803,96.8,0,334,0,942.5739803,0,942.5739803
10/6/2025 19:00,7.9,511.7739803,104.8,0,334,0,950.5739803,0,950.5739803
10/6/2025 20:00,8.9,511.7739803,96.8,0,334,0,942.5739803,0,942.5739803
10/6/2025 21:00,8.1,511.7739803,103.2,0,334,0,948.9739803,0,948.9739803
10/6/2025 22:00,8.4,333.7656393,60.48,0,144,0,538.2456393,0,538.2456393
10/6/2025 23:00,8,333.7656393,62.4,0,144,0,540.1656393,0,540.1656393
10/7/2025 0:00,7.7,333.7656393,63.84,0,144,0,541.6056393,0,541.6056393
10/7/2025 1:00,7.6,333.7656393,64.32,0,144,0,542.0856393,0,542.0856393
10/7/2025 2:00,7.6,333.7656393,64.32,0,144,0,542.0856393,0,542.0856393
10/7/2025 3:00,7.2,333.7656393,66.24,0,144,0,544.0056393,0,544.0056393
10/7/2025 4:00,6,333.7656393,72,0,144,0,549.7656393,0,549.7656393
10/7/2025 5:00,6.7,333.7656393,68.64,0,144,0,546.4056393,0,546.4056393
10/7/2025 6:00,5.7,511.7739803,122.4,0,334,0,968.1739803,0,968.1739803
10/7/2025 7:00,6.7,511.7739803,114.4,0,334,0,960.1739803,41,960.1739803
10/7/2025 8:00,8.5,511.7739803,100,0,334,0,945.7739803,94,945.7739803
10/7/2025 9:00,9.2,511.7739803,94.4,0,334,0,940.1739803,142,940.1739803
10/7/2025 10:00,10.2,511.7739803,86.4,0,334,0,932.1739803,166,932.1739803
10/7/2025 11:00,11.2,511.7739803,78.4,0,334,0,924.1739803,182,924.1739803
10/7/2025 12:00,11.7,511.7739803,74.4,0,334,0,920.1739803,207,920.1739803
10/7/2025 13:00,11.2,511.7739803,78.4,0,334,0,924.1739803,186,924.1739803
10/7/2025 14:00,10.7,511.7739803,82.4,0,334,0,928.1739803,123,928.1739803
10/7/2025 15:00,10.5,511.7739803,84,0,334,0,929.7739803,70,929.7739803
10/7/2025 16:00,10.2,511.7739803,86.4,0,334,0,932.1739803,33,932.1739803
10/7/2025 17:00,9.5,511.7739803,92,0,334,0,937.7739803,8,937.7739803
10/7/2025 18:00,8.2,511.7739803,102.4,0,334,0,948.1739803,0,948.1739803
10/7/2025 19:00,7.3,511.7739803,109.6,0,334,0,955.3739803,0,955.3739803
10/7/2025 20:00,7,511.7739803,112,0,334,0,957.7739803,0,957.7739803
10/7/2025 21:00,6,511.7739803,120,0,334,0,965.7739803,0,965.7739803
10/7/2025 22:00,6.8,333.7656393,68.16,0,144,0,545.9256393,0,545.9256393
10/7/2025 23:00,4.8,333.7656393,77.76,0,144,0,555.5256393,0,555.5256393
10/8/2025 0:00,6,333.7656393,72,0,144,0,549.7656393,0,549.7656393
10/8/2025 1:00,4.7,333.7656393,78.24,0,144,0,556.0056393,0,556.0056393
10/8/2025 2:00,5.2,333.7656393,75.84,0,144,0,553.6056393,0,553.6056393
10/8/2025 3:00,5.1,333.7656393,76.32,0,144,0,554.0856393,0,554.0856393
10/8/2025 4:00,5.3,333.7656393,75.36,0,144,0,553.1256393,0,553.1256393
10/8/2025 5:00,5.2,333.7656393,75.84,0,144,0,553.6056393,0,553.6056393
10/8/2025 6:00,5.3,511.7739803,125.6,0,334,0,971.3739803,0,971.3739803
10/8/2025 7:00,5.4,511.7739803,124.8,0,334,0,970.5739803,29,970.5739803
10/8/2025 8:00,5.5,511.7739803,124,0,334,0,969.7739803,88,969.7739803
10/8/2025 9:00,7.6,511.7739803,107.2,0,334,0,952.9739803,166,952.9739803
10/8/2025 10:00,7.9,511.7739803,104.8,0,334,0,950.5739803,224,950.5739803
10/8/2025 11:00,8.2,511.7739803,102.4,0,334,0,948.1739803,269,948.1739803
10/8/2025 12:00,7.7,511.7739803,106.4,0,334,0,952.1739803,259,952.1739803
10/8/2025 13:00,8.2,511.7739803,102.4,0,334,0,948.1739803,214,948.1739803
10/8/2025 14:00,9,511.7739803,96,0,334,0,941.7739803,175,941.7739803
10/8/2025 15:00,7.6,511.7739803,107.2,0,334,0,952.9739803,111,952.9739803
10/8/2025 16:00,8,511.7739803,104,0,334,0,949.7739803,47,949.7739803
10/8/2025 17:00,6,511.7739803,120,0,334,0,965.7739803,11,965.7739803
10/8/2025 18:00,6.7,511.7739803,114.4,0,334,0,960.1739803,0,960.1739803
10/8/2025 19:00,6.9,511.7739803,112.8,0,334,0,958.5739803,0,958.5739803
10/8/2025 20:00,7,511.7739803,112,0,334,0,957.7739803,0,957.7739803
10/8/2025 21:00,7,511.7739803,112,0,334,0,957.7739803,0,957.7739803
10/8/2025 22:00,7.3,333.7656393,65.76,0,144,0,543.5256393,0,543.5256393
10/8/2025 23:00,7.6,333.7656393,64.32,0,144,0,542.0856393,0,542.0856393
10/9/2025 0:00,7.3,333.7656393,65.76,0,144,0,543.5256393,0,543.5256393
10/9/2025 1:00,7.2,333.7656393,66.24,0,144,0,544.0056393,0,544.0056393
10/9/2025 2:00,7.5,333.7656393,64.8,0,144,0,542.5656393,0,542.5656393
10/9/2025 3:00,7.2,333.7656393,66.24,0,144,0,544.0056393,0,544.0056393
10/9/2025 4:00,6.8,333.7656393,68.16,0,144,0,545.9256393,0,545.9256393
10/9/2025 5:00,6.8,333.7656393,68.16,0,144,0,545.9256393,0,545.9256393
10/9/2025 6:00,7.1,511.7739803,111.2,0,334,0,956.9739803,0,956.9739803
10/9/2025 7:00,7.1,511.7739803,111.2,0,334,0,956.9739803,13,956.9739803
10/9/2025 8:00,7.5,511.7739803,108,0,334,0,953.7739803,42,953.7739803
10/9/2025 9:00,8.2,511.7739803,102.4,0,334,0,948.1739803,92,948.1739803
10/9/2025 10:00,8.9,511.7739803,96.8,0,334,0,942.5739803,150,942.5739803
10/9/2025 11:00,9.7,511.7739803,90.4,0,334,0,936.1739803,190,936.1739803
10/9/2025 12:00,10.7,511.7739803,82.4,0,334,0,928.1739803,219,928.1739803
10/9/2025 13:00,11.1,511.7739803,79.2,0,334,0,924.9739803,201,924.9739803
10/9/2025 14:00,10.3,511.7739803,85.6,0,334,0,931.3739803,154,931.3739803
10/9/2025 15:00,9.7,511.7739803,90.4,0,334,0,936.1739803,115,936.1739803
10/9/2025 16:00,8.5,511.7739803,100,0,334,0,945.7739803,56,945.7739803
10/9/2025 17:00,8,511.7739803,104,0,334,0,949.7739803,12,949.7739803
10/9/2025 18:00,7.4,511.7739803,108.8,0,334,0,954.5739803,0,954.5739803
10/9/2025 19:00,7.9,511.7739803,104.8,0,334,0,950.5739803,0,950.5739803
10/9/2025 20:00,8,511.7739803,104,0,334,0,949.7739803,0,949.7739803
10/9/2025 21:00,7.7,511.7739803,106.4,0,334,0,952.1739803,0,952.1739803
10/9/2025 22:00,7.8,333.7656393,63.36,0,144,0,541.1256393,0,541.1256393
10/9/2025 23:00,7.7,333.7656393,63.84,0,144,0,541.6056393,0,541.6056393
10/10/2025 0:00,7.7,333.7656393,63.84,0,144,0,541.6056393,0,541.6056393
10/10/2025 1:00,8,333.7656393,62.4,0,144,0,540.1656393,0,540.1656393
10/10/2025 2:00,8,333.7656393,62.4,0,144,0,540.1656393,0,540.1656393
10/10/2025 3:00,7.7,333.7656393,63.84,0,144,0,541.6056393,0,541.6056393
10/10/2025 4:00,7.4,333.7656393,65.28,0,144,0,543.0456393,0,543.0456393
10/10/2025 5:00,7.1,333.7656393,66.72,0,144,0,544.4856393,0,544.4856393
10/10/2025 6:00,7.5,511.7739803,108,0,334,0,953.7739803,0,953.7739803
10/10/2025 7:00,6.9,511.7739803,112.8,0,334,0,958.5739803,29,958.5739803
10/10/2025 8:00,10,511.7739803,88,0,334,0,933.7739803,94,933.7739803
10/10/2025 9:00,9.7,511.7739803,90.4,0,334,0,936.1739803,173,936.1739803
10/10/2025 10:00,9.5,511.7739803,92,0,334,0,937.7739803,239,937.7739803
10/10/2025 11:00,10.7,511.7739803,82.4,0,334,0,928.1739803,260,928.1739803
10/10/2025 12:00,10.7,511.7739803,82.4,0,334,0,928.1739803,255,928.1739803
10/10/2025 13:00,10,511.7739803,88,0,334,0,933.7739803,238,933.7739803
10/10/2025 14:00,11,511.7739803,80,0,334,0,925.7739803,189,925.7739803
10/10/2025 15:00,10.5,511.7739803,84,0,334,0,929.7739803,122,929.7739803
10/10/2025 16:00,10,511.7739803,88,0,334,0,933.7739803,53,933.7739803
10/10/2025 17:00,7.7,511.7739803,106.4,0,334,0,952.1739803,12,952.1739803
10/10/2025 18:00,7.7,511.7739803,106.4,0,334,0,952.1739803,0,952.1739803
10/10/2025 19:00,7.2,511.7739803,110.4,0,334,0,956.1739803,0,956.1739803
10/10/2025 20:00,6.9,511.7739803,112.8,0,334,0,958.5739803,0,958.5739803
10/10/2025 21:00,5.7,511.7739803,122.4,0,334,0,968.1739803,0,968.1739803
10/10/2025 22:00,6.5,333.7656393,69.6,0,144,0,547.3656393,0,547.3656393
10/10/2025 23:00,6.2,333.7656393,71.04,0,144,0,548.8056393,0,548.8056393
10/11/2025 0:00,6.2,267.0125114,71.04,0,122,0,460.0525114,0,460.0525114
10/11/2025 1:00,6.5,267.0125114,69.6,0,122,0,458.6125114,0,458.6125114
10/11/2025 2:00,6.5,267.0125114,69.6,0,122,0,458.6125114,0,458.6125114
10/11/2025 3:00,6.5,267.0125114,69.6,0,122,0,458.6125114,0,458.6125114
10/11/2025 4:00,6.6,267.0125114,69.12,0,122,0,458.1325114,0,458.1325114
10/11/2025 5:00,6.6,267.0125114,69.12,0,122,0,458.1325114,0,458.1325114
10/11/2025 6:00,6.2,400.5187672,118.4,0,210,0,728.9187672,0,728.9187672
10/11/2025 7:00,6.2,400.5187672,118.4,0,210,0,728.9187672,38,728.9187672
10/11/2025 8:00,7.2,400.5187672,110.4,0,210,0,720.9187672,127,720.9187672
10/11/2025 9:00,8.7,400.5187672,98.4,0,210,0,708.9187672,225,708.9187672
10/11/2025 10:00,10.5,400.5187672,84,0,210,0,694.5187672,286,694.5187672
10/11/2025 11:00,10.5,400.5187672,84,0,210,0,694.5187672,285,694.5187672
10/11/2025 12:00,10.2,400.5187672,86.4,0,210,0,696.9187672,217,696.9187672
10/11/2025 13:00,10.9,400.5187672,80.8,0,210,0,691.3187672,172,691.3187672
10/11/2025 14:00,11.5,400.5187672,76,0,210,0,686.5187672,152,686.5187672
10/11/2025 15:00,12,400.5187672,72,0,210,0,682.5187672,101,682.5187672
10/11/2025 16:00,10.9,400.5187672,80.8,0,210,0,691.3187672,47,691.3187672
10/11/2025 17:00,8.9,400.5187672,96.8,0,210,0,707.3187672,8,707.3187672
10/11/2025 18:00,8.3,400.5187672,101.6,0,210,0,712.1187672,0,712.1187672
10/11/2025 19:00,9,400.5187672,96,0,210,0,706.5187672,0,706.5187672
10/11/2025 20:00,9.5,400.5187672,92,0,210,0,702.5187672,0,702.5187672
10/11/2025 21:00,9.2,400.5187672,94.4,0,210,0,704.9187672,0,704.9187672
10/11/2025 22:00,9.4,267.0125114,55.68,0,122,0,444.6925114,0,444.6925114
10/11/2025 23:00,10,267.0125114,52.8,0,122,0,441.8125114,0,441.8125114
10/12/2025 0:00,10.5,222.5104262,25.2,0,112,0,359.7104262,0,359.7104262
10/12/2025 1:00,11,222.5104262,24,0,112,0,358.5104262,0,358.5104262
10/12/2025 2:00,11.5,222.5104262,22.8,0,112,0,357.3104262,0,357.3104262
10/12/2025 3:00,12.1,222.5104262,21.36,0,112,0,355.8704262,0,355.8704262
10/12/2025 4:00,12.4,222.5104262,20.64,0,112,0,355.1504262,0,355.1504262
10/12/2025 5:00,12.2,222.5104262,21.12,0,112,0,355.6304262,0,355.6304262
10/12/2025 6:00,12,222.5104262,36,0,112,0,370.5104262,0,370.5104262
10/12/2025 7:00,11.8,222.5104262,36.8,0,112,0,371.3104262,15,371.3104262
10/12/2025 8:00,12,222.5104262,36,0,112,0,370.5104262,34,370.5104262
10/12/2025 9:00,12.2,222.5104262,35.2,0,112,0,369.7104262,40,369.7104262
10/12/2025 10:00,12.4,222.5104262,34.4,0,112,0,368.9104262,90,368.9104262
10/12/2025 11:00,13.2,222.5104262,31.2,0,112,0,365.7104262,204,365.7104262
10/12/2025 12:00,13.5,222.5104262,30,0,112,0,364.5104262,242,364.5104262
10/12/2025 13:00,13.9,222.5104262,28.4,0,112,0,362.9104262,203,362.9104262
10/12/2025 14:00,13.6,222.5104262,29.6,0,112,0,364.1104262,174,364.1104262
10/12/2025 15:00,11.4,222.5104262,38.4,0,112,0,372.9104262,120,372.9104262
10/12/2025 16:00,12.1,222.5104262,35.6,0,112,0,370.1104262,51,370.1104262
10/12/2025 17:00,11.6,222.5104262,37.6,0,112,0,372.1104262,11,372.1104262
10/12/2025 18:00,11.1,222.5104262,39.6,0,112,0,374.1104262,0,374.1104262
10/12/2025 19:00,11,222.5104262,40,0,112,0,374.5104262,0,374.5104262
10/12/2025 20:00,10.7,222.5104262,41.2,0,112,0,375.7104262,0,375.7104262
10/12/2025 21:00,11.2,222.5104262,39.2,0,112,0,373.7104262,0,373.7104262
10/12/2025 22:00,10.5,222.5104262,25.2,0,112,0,359.7104262,0,359.7104262
10/12/2025 23:00,10.6,222.5104262,24.96,0,112,0,359.4704262,0,359.4704262
10/13/2025 0:00,9.6,333.7656393,54.72,0,144,0,532.4856393,0,532.4856393
10/13/2025 1:00,8.7,333.7656393,59.04,0,144,0,536.8056393,0,536.8056393
10/13/2025 2:00,8.5,333.7656393,60,0,144,0,537.7656393,0,537.7656393
10/13/2025 3:00,8.5,333.7656393,60,0,144,0,537.7656393,0,537.7656393
10/13/2025 4:00,8.3,333.7656393,60.96,0,144,0,538.7256393,0,538.7256393
10/13/2025 5:00,8.1,333.7656393,61.92,0,144,0,539.6856393,0,539.6856393
10/13/2025 6:00,7.7,511.7739803,106.4,0,334,0,952.1739803,0,952.1739803
10/13/2025 7:00,7.6,511.7739803,107.2,0,334,0,952.9739803,24,952.9739803
10/13/2025 8:00,7.7,511.7739803,106.4,0,334,0,952.1739803,72,952.1739803
10/13/2025 9:00,8.5,511.7739803,100,0,334,0,945.7739803,115,945.7739803
10/13/2025 10:00,10.1,511.7739803,87.2,0,334,0,932.9739803,154,932.9739803
10/13/2025 11:00,11,511.7739803,80,0,334,0,925.7739803,203,925.7739803
10/13/2025 12:00,11.7,511.7739803,74.4,0,334,0,920.1739803,260,920.1739803
10/13/2025 13:00,11.7,511.7739803,74.4,0,334,0,920.1739803,276,920.1739803
10/13/2025 14:00,11.6,511.7739803,75.2,0,334,0,920.9739803,241,920.9739803
10/13/2025 15:00,11,511.7739803,80,0,334,0,925.7739803,171,925.7739803
10/13/2025 16:00,9.6,511.7739803,91.2,0,334,0,936.9739803,71,936.9739803
10/13/2025 17:00,9,511.7739803,96,0,334,0,941.7739803,11,941.7739803
10/13/2025 18:00,8.2,511.7739803,102.4,0,334,0,948.1739803,0,948.1739803
10/13/2025 19:00,7.8,511.7739803,105.6,0,334,0,951.3739803,0,951.3739803
10/13/2025 20:00,8.2,511.7739803,102.4,0,334,0,948.1739803,0,948.1739803
10/13/2025 21:00,8.6,511.7739803,99.2,0,334,0,944.9739803,0,944.9739803
10/13/2025 22:00,9,333.7656393,57.6,0,144,0,535.3656393,0,535.3656393
10/13/2025 23:00,8.7,333.7656393,59.04,0,144,0,536.8056393,0,536.8056393
10/14/2025 0:00,9,333.7656393,57.6,0,144,0,535.3656393,0,535.3656393
10/14/2025 1:00,9.1,333.7656393,57.12,0,144,0,534.8856393,0,534.8856393
10/14/2025 2:00,9.5,333.7656393,55.2,0,144,0,532.9656393,0,532.9656393
10/14/2025 3:00,9.8,333.7656393,53.76,0,144,0,531.5256393,0,531.5256393
10/14/2025 4:00,10.5,333.7656393,50.4,0,144,0,528.1656393,0,528.1656393
10/14/2025 5:00,13,333.7656393,38.4,0,144,0,516.1656393,0,516.1656393
10/14/2025 6:00,13.5,511.7739803,60,0,334,0,905.7739803,0,905.7739803
10/14/2025 7:00,14.2,511.7739803,54.4,0,334,0,900.1739803,14,900.1739803
10/14/2025 8:00,14.7,511.7739803,50.4,0,334,0,896.1739803,32,896.1739803
10/14/2025 9:00,15.5,511.7739803,44,0,334,0,889.7739803,76,889.7739803
10/14/2025 10:00,16.2,511.7739803,38.4,0,334,0,884.1739803,132,884.1739803
10/14/2025 11:00,17,511.7739803,32,0,334,0,877.7739803,154,877.7739803
10/14/2025 12:00,16.7,511.7739803,34.4,0,334,0,880.1739803,200,880.1739803
10/14/2025 13:00,17.3,511.7739803,29.6,0,334,0,875.3739803,221,875.3739803
10/14/2025 14:00,16.2,511.7739803,38.4,0,334,0,884.1739803,162,884.1739803
10/14/2025 15:00,15.7,511.7739803,42.4,0,334,0,888.1739803,93,888.1739803
10/14/2025 16:00,14.3,511.7739803,53.6,0,334,0,899.3739803,40,899.3739803
10/14/2025 17:00,13.5,511.7739803,60,0,334,0,905.7739803,9,905.7739803
10/14/2025 18:00,12.7,511.7739803,66.4,0,334,0,912.1739803,0,912.1739803
10/14/2025 19:00,11.9,511.7739803,72.8,0,334,0,918.5739803,0,918.5739803
10/14/2025 20:00,11.5,511.7739803,76,0,334,0,921.7739803,0,921.7739803
10/14/2025 21:00,10.9,511.7739803,80.8,0,334,0,926.5739803,0,926.5739803
10/14/2025 22:00,11.1,333.7656393,47.52,0,144,0,525.2856393,0,525.2856393
10/14/2025 23:00,11,333.7656393,48,0,144,0,525.7656393,0,525.7656393
10/15/2025 0:00,11,333.7656393,48,0,144,0,525.7656393,0,525.7656393
10/15/2025 1:00,10.5,333.7656393,50.4,0,144,0,528.1656393,0,528.1656393
10/15/2025 2:00,9.7,333.7656393,54.24,0,144,0,532.0056393,0,532.0056393
10/15/2025 3:00,10,333.7656393,52.8,0,144,0,530.5656393,0,530.5656393
10/15/2025 4:00,10.3,333.7656393,51.36,0,144,0,529.1256393,0,529.1256393
10/15/2025 5:00,10.2,333.7656393,51.84,0,144,0,529.6056393,0,529.6056393
10/15/2025 6:00,10.2,511.7739803,86.4,0,334,0,932.1739803,0,932.1739803
10/15/2025 7:00,9.9,511.7739803,88.8,0,334,0,934.5739803,34,934.5739803
10/15/2025 8:00,11.7,511.7739803,74.4,0,334,0,920.1739803,114,920.1739803
10/15/2025 9:00,13,511.7739803,64,0,334,0,909.7739803,203,909.7739803
10/15/2025 10:00,14.7,511.7739803,50.4,0,334,0,896.1739803,254,896.1739803
10/15/2025 11:00,14.5,511.7739803,52,0,334,0,897.7739803,296,897.7739803
10/15/2025 12:00,15,511.7739803,48,0,334,0,893.7739803,329,893.7739803
10/15/2025 13:00,14.5,511.7739803,52,0,334,0,897.7739803,277,897.7739803
10/15/2025 14:00,14,511.7739803,56,0,334,0,901.7739803,194,901.7739803
10/15/2025 15:00,14.2,511.7739803,54.4,0,334,0,900.1739803,128,900.1739803
10/15/2025 16:00,13.1,511.7739803,63.2,0,334,0,908.9739803,53,908.9739803
10/15/2025 17:00,11.5,511.7739803,76,0,334,0,921.7739803,8,921.7739803
10/15/2025 18:00,10.6,511.7739803,83.2,0,334,0,928.9739803,0,928.9739803
10/15/2025 19:00,11.9,511.7739803,72.8,0,334,0,918.5739803,0,918.5739803
10/15/2025 20:00,11.1,511.7739803,79.2,0,334,0,924.9739803,0,924.9739803
10/15/2025 21:00,11,511.7739803,80,0,334,0,925.7739803,0,925.7739803
10/15/2025 22:00,10.3,333.7656393,51.36,0,144,0,529.1256393,0,529.1256393
10/15/2025 23:00,13.3,333.7656393,36.96,0,144,0,514.7256393,0,514.7256393
10/16/2025 0:00,13.2,333.7656393,37.44,0,144,0,515.2056393,0,515.2056393
10/16/2025 1:00,12.5,333.7656393,40.8,0,144,0,518.5656393,0,518.5656393
10/16/2025 2:00,14.2,333.7656393,32.64,0,144,0,510.4056393,0,510.4056393
10/16/2025 3:00,14.2,333.7656393,32.64,0,144,0,510.4056393,0,510.4056393
10/16/2025 4:00,13.9,333.7656393,34.08,0,144,0,511.8456393,0,511.8456393
10/16/2025 5:00,14.5,333.7656393,31.2,0,144,0,508.9656393,0,508.9656393
10/16/2025 6:00,15,511.7739803,48,0,334,0,893.7739803,0,893.7739803
10/16/2025 7:00,15.5,511.7739803,44,0,334,0,889.7739803,28,889.7739803
10/16/2025 8:00,15.5,511.7739803,44,0,334,0,889.7739803,92,889.7739803
10/16/2025 9:00,16.1,511.7739803,39.2,0,334,0,884.9739803,157,884.9739803
10/16/2025 10:00,16.8,511.7739803,33.6,0,334,0,879.3739803,214,879.3739803
10/16/2025 11:00,18.2,511.7739803,22.4,0,334,0,868.1739803,263,868.1739803
10/16/2025 12:00,19.2,511.7739803,14.4,0,334,0,860.1739803,281,860.1739803
10/16/2025 13:00,18.7,511.7739803,18.4,0,334,0,864.1739803,270,864.1739803
10/16/2025 14:00,18.6,511.7739803,19.2,0,334,0,864.9739803,226,864.9739803
10/16/2025 15:00,18.1,511.7739803,23.2,0,334,0,868.9739803,146,868.9739803
10/16/2025 16:00,16.6,511.7739803,35.2,0,334,0,880.9739803,56,880.9739803
10/16/2025 17:00,13.5,511.7739803,60,0,334,0,905.7739803,7,905.7739803
10/16/2025 18:00,11.5,511.7739803,76,0,334,0,921.7739803,0,921.7739803
10/16/2025 19:00,11.5,511.7739803,76,0,334,0,921.7739803,0,921.7739803
10/16/2025 20:00,10.7,511.7739803,82.4,0,334,0,928.1739803,0,928.1739803
10/16/2025 21:00,10.7,511.7739803,82.4,0,334,0,928.1739803,0,928.1739803
10/16/2025 22:00,11.7,333.7656393,44.64,0,144,0,522.4056393,0,522.4056393
10/16/2025 23:00,12,333.7656393,43.2,0,144,0,520.9656393,0,520.9656393
10/17/2025 0:00,11.7,333.7656393,44.64,0,144,0,522.4056393,0,522.4056393
10/17/2025 1:00,11.5,333.7656393,45.6,0,144,0,523.3656393,0,523.3656393
10/17/2025 2:00,10.7,333.7656393,49.44,0,144,0,527.2056393,0,527.2056393
10/17/2025 3:00,10.1,333.7656393,52.32,0,144,0,530.0856393,0,530.0856393
10/17/2025 4:00,10.2,333.7656393,51.84,0,144,0,529.6056393,0,529.6056393
10/17/2025 5:00,10.2,333.7656393,51.84,0,144,0,529.6056393,0,529.6056393
10/17/2025 6:00,10.5,511.7739803,84,0,334,0,929.7739803,0,929.7739803
10/17/2025 7:00,11.7,511.7739803,74.4,0,334,0,920.1739803,21,920.1739803
10/17/2025 8:00,12.5,511.7739803,68,0,334,0,913.7739803,60,913.7739803
10/17/2025 9:00,13.1,511.7739803,63.2,0,334,0,908.9739803,102,908.9739803
10/17/2025 10:00,14.2,511.7739803,54.4,0,334,0,900.1739803,176,900.1739803
10/17/2025 11:00,15.1,511.7739803,47.2,0,334,0,892.9739803,228,892.9739803
10/17/2025 12:00,16,511.7739803,40,0,334,0,885.7739803,235,885.7739803
10/17/2025 13:00,16.2,511.7739803,38.4,0,334,0,884.1739803,216,884.1739803
10/17/2025 14:00,16,511.7739803,40,0,334,0,885.7739803,158,885.7739803
10/17/2025 15:00,15.5,511.7739803,44,0,334,0,889.7739803,89,889.7739803
10/17/2025 16:00,14.4,511.7739803,52.8,0,334,0,898.5739803,29,898.5739803
10/17/2025 17:00,14.1,511.7739803,55.2,0,334,0,900.9739803,3,900.9739803
10/17/2025 18:00,13.7,511.7739803,58.4,0,334,0,904.1739803,0,904.1739803
10/17/2025 19:00,13.5,511.7739803,60,0,334,0,905.7739803,0,905.7739803
10/17/2025 20:00,13.2,511.7739803,62.4,0,334,0,908.1739803,0,908.1739803
10/17/2025 21:00,13.4,511.7739803,60.8,0,334,0,906.5739803,0,906.5739803
10/17/2025 22:00,13.2,333.7656393,37.44,0,144,0,515.2056393,0,515.2056393
10/17/2025 23:00,11.7,333.7656393,44.64,0,144,0,522.4056393,0,522.4056393
10/18/2025 0:00,11.5,267.0125114,45.6,0,122,0,434.6125114,0,434.6125114
10/18/2025 1:00,12.1,267.0125114,42.72,0,122,0,431.7325114,0,431.7325114
10/18/2025 2:00,12.2,267.0125114,42.24,0,122,0,431.2525114,0,431.2525114
10/18/2025 3:00,12.5,267.0125114,40.8,0,122,0,429.8125114,0,429.8125114
10/18/2025 4:00,12.7,267.0125114,39.84,0,122,0,428.8525114,0,428.8525114
10/18/2025 5:00,12.1,267.0125114,42.72,0,122,0,431.7325114,0,431.7325114
10/18/2025 6:00,12.5,400.5187672,68,0,210,0,678.5187672,0,678.5187672
10/18/2025 7:00,12.5,400.5187672,68,0,210,0,678.5187672,12,678.5187672
10/18/2025 8:00,12.2,400.5187672,70.4,0,210,0,680.9187672,41,680.9187672
10/18/2025 9:00,12.1,400.5187672,71.2,0,210,0,681.7187672,61,681.7187672
10/18/2025 10:00,10,400.5187672,88,0,210,0,698.5187672,76,698.5187672
10/18/2025 11:00,9.7,400.5187672,90.4,0,210,0,700.9187672,111,700.9187672
10/18/2025 12:00,10,400.5187672,88,0,210,0,698.5187672,136,698.5187672
10/18/2025 13:00,11.2,400.5187672,78.4,0,210,0,688.9187672,170,688.9187672
10/18/2025 14:00,10.7,400.5187672,82.4,0,210,0,692.9187672,184,692.9187672
10/18/2025 15:00,9.7,400.5187672,90.4,0,210,0,700.9187672,130,700.9187672
10/18/2025 16:00,7.8,400.5187672,105.6,0,210,0,716.1187672,51,716.1187672
10/18/2025 17:00,7.5,400.5187672,108,0,210,0,718.5187672,6,718.5187672
10/18/2025 18:00,6.3,400.5187672,117.6,0,210,0,728.1187672,0,728.1187672
10/18/2025 19:00,5.2,400.5187672,126.4,0,210,0,736.9187672,0,736.9187672
10/18/2025 20:00,4.5,400.5187672,132,0,210,0,742.5187672,0,742.5187672
10/18/2025 21:00,3.8,400.5187672,137.6,0,210,0,748.1187672,0,748.1187672
10/18/2025 22:00,3.3,267.0125114,84.96,0,122,0,473.9725114,0,473.9725114
10/18/2025 23:00,2.7,267.0125114,87.84,0,122,0,476.8525114,0,476.8525114
10/19/2025 0:00,2,222.5104262,45.6,0,112,0,380.1104262,0,380.1104262
10/19/2025 1:00,1.7,222.5104262,46.32,0,112,0,380.8304262,0,380.8304262
10/19/2025 2:00,1.1,222.5104262,47.76,0,112,0,382.2704262,0,382.2704262
10/19/2025 3:00,0.8,222.5104262,48.48,0,112,0,382.9904262,0,382.9904262
10/19/2025 4:00,0.3,222.5104262,49.68,0,112,0,384.1904262,0,384.1904262
10/19/2025 5:00,0,222.5104262,50.4,0,112,0,384.9104262,0,384.9104262
10/19/2025 6:00,-1.4,222.5104262,89.6,0,112,0,424.1104262,0,424.1104262
10/19/2025 7:00,-1.6,222.5104262,90.4,0,112,0,424.9104262,29,424.9104262
10/19/2025 8:00,1.5,222.5104262,78,0,112,0,412.5104262,102,412.5104262
